statement_id,account_id,cycle_start,cycle_end,transmitted_at,due_date,previous_balance,purchases,credits,payments,fees,closing_balance,minimum_due
STM-DDA-00059-202604,ACC-DDA-00059,2026-03-29,2026-04-28,2026-04-29T13:00:00Z,,516.82,155.33,0.00,0.00,0.00,672.15,0.00
STM-DDA-00059-202605,ACC-DDA-00059,2026-04-29,2026-05-28,2026-05-29T13:00:00Z,,672.15,137.55,0.00,0.00,0.00,809.70,0.00
STM-DDA-00059-202606,ACC-DDA-00059,2026-05-29,2026-06-28,2026-06-29T13:00:00Z,,809.70,126.87,0.00,0.00,0.00,936.57,0.00
STM-DDA-00059-202607,ACC-DDA-00059,2026-06-29,2026-07-28,2026-07-29T13:00:00Z,,936.57,0.00,0.00,0.00,0.00,936.57,0.00
STM-DDA-00059-202608,ACC-DDA-00059,2026-07-29,2026-08-28,2026-08-29T13:00:00Z,,936.57,163.07,0.00,0.00,0.00,1099.64,0.00
STM-DDA-00059-202609,ACC-DDA-00059,2026-08-29,2026-09-28,2026-09-29T13:00:00Z,,1099.64,113.54,0.00,0.00,0.00,1213.18,0.00
STM-DDA-00060-202509,ACC-DDA-00060,2025-08-31,2025-09-28,2025-09-29T13:00:00Z,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-DDA-00060-202510,ACC-DDA-00060,2025-09-29,2025-10-28,2025-10-29T13:00:00Z,,0.00,155.52,0.00,0.00,0.00,155.52,0.00
STM-DDA-00060-202511,ACC-DDA-00060,2025-10-29,2025-11-28,2025-11-29T14:00:00Z,,155.52,130.24,0.00,0.00,0.00,285.76,0.00
STM-DDA-00060-202512,ACC-DDA-00060,2025-11-29,2025-12-28,2025-12-29T14:00:00Z,,285.76,27.35,0.00,0.00,0.00,313.11,0.00
STM-DDA-00060-202601,ACC-DDA-00060,2025-12-29,2026-01-28,2026-01-29T14:00:00Z,,313.11,147.17,0.00,0.00,0.00,460.28,0.00
STM-DDA-00060-202602,ACC-DDA-00060,2026-01-29,2026-02-28,2026-03-01T14:00:00Z,,460.28,0.00,0.00,0.00,0.00,460.28,0.00
STM-DDA-00060-202603,ACC-DDA-00060,2026-03-01,2026-03-28,2026-03-29T13:00:00Z,,460.28,107.74,0.00,0.00,0.00,568.02,0.00
STM-DDA-00060-202604,ACC-DDA-00060,2026-03-29,2026-04-28,2026-04-29T13:00:00Z,,568.02,911.63,0.00,0.00,0.00,1479.65,0.00
STM-DDA-00060-202605,ACC-DDA-00060,2026-04-29,2026-05-28,2026-05-29T13:00:00Z,,1479.65,185.47,0.00,0.00,0.00,1665.12,0.00
STM-DDA-00060-202606,ACC-DDA-00060,2026-05-29,2026-06-28,2026-06-29T13:00:00Z,,1665.12,193.49,0.00,0.00,0.00,1858.61,0.00
STM-DDA-00060-202607,ACC-DDA-00060,2026-06-29,2026-07-28,2026-07-29T13:00:00Z,,1858.61,0.00,0.00,0.00,0.00,1858.61,0.00
STM-DDA-00060-202608,ACC-DDA-00060,2026-07-29,2026-08-28,2026-08-29T13:00:00Z,,1858.61,162.88,0.00,0.00,0.00,2021.49,0.00
STM-DDA-00060-202609,ACC-DDA-00060,2026-08-29,2026-09-28,2026-09-29T13:00:00Z,,2021.49,0.00,0.00,0.00,0.00,2021.49,0.00
STM-DDA-00061-202509,ACC-DDA-00061,2025-08-31,2025-09-28,2025-09-29T13:00:00Z,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-DDA-00061-202510,ACC-DDA-00061,2025-09-29,2025-10-28,2025-10-29T13:00:00Z,,0.00,63.01,0.00,0.00,0.00,63.01,0.00
STM-DDA-00061-202511,ACC-DDA-00061,2025-10-29,2025-11-28,2025-11-29T14:00:00Z,,63.01,76.94,0.00,0.00,0.00,139.95,0.00
STM-DDA-00061-202512,ACC-DDA-00061,2025-11-29,2025-12-28,2025-12-29T14:00:00Z,,139.95,7.59,0.00,0.00,0.00,147.54,0.00
STM-DDA-00061-202601,ACC-DDA-00061,2025-12-29,2026-01-28,2026-01-29T14:00:00Z,,147.54,0.00,0.00,0.00,0.00,147.54,0.00
STM-DDA-00061-202602,ACC-DDA-00061,2026-01-29,2026-02-28,2026-03-01T14:00:00Z,,147.54,0.00,0.00,0.00,0.00,147.54,0.00
STM-DDA-00061-202603,ACC-DDA-00061,2026-03-01,2026-03-28,2026-03-29T13:00:00Z,,147.54,65.85,0.00,0.00,0.00,213.39,0.00
STM-DDA-00061-202604,ACC-DDA-00061,2026-03-29,2026-04-28,2026-04-29T13:00:00Z,,213.39,118.37,0.00,0.00,0.00,331.76,0.00
STM-DDA-00061-202605,ACC-DDA-00061,2026-04-29,2026-05-28,2026-05-29T13:00:00Z,,331.76,37.07,0.00,0.00,0.00,368.83,0.00
STM-DDA-00061-202606,ACC-DDA-00061,2026-05-29,2026-06-28,2026-06-29T13:00:00Z,,368.83,19.19,0.00,0.00,0.00,388.02,0.00
STM-DDA-00061-202607,ACC-DDA-00061,2026-06-29,2026-07-28,2026-07-29T13:00:00Z,,388.02,298.86,0.00,0.00,0.00,686.88,0.00
STM-DDA-00061-202608,ACC-DDA-00061,2026-07-29,2026-08-28,2026-08-29T13:00:00Z,,686.88,0.00,0.00,0.00,0.00,686.88,0.00
STM-DDA-00061-202609,ACC-DDA-00061,2026-08-29,2026-09-28,2026-09-29T13:00:00Z,,686.88,245.32,0.00,0.00,0.00,932.20,0.00
STM-DDA-00062-202509,ACC-DDA-00062,2025-08-31,2025-09-28,2025-09-29T13:00:00Z,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-DDA-00062-202510,ACC-DDA-00062,2025-09-29,2025-10-28,2025-10-29T13:00:00Z,,0.00,172.87,0.00,0.00,0.00,172.87,0.00
STM-DDA-00062-202511,ACC-DDA-00062,2025-10-29,2025-11-28,2025-11-29T14:00:00Z,,172.87,171.39,0.00,0.00,0.00,344.26,0.00
STM-DDA-00062-202512,ACC-DDA-00062,2025-11-29,2025-12-28,2025-12-29T14:00:00Z,,344.26,59.72,0.00,0.00,0.00,403.98,0.00
STM-DDA-00062-202601,ACC-DDA-00062,2025-12-29,2026-01-28,2026-01-29T14:00:00Z,,403.98,62.93,0.00,0.00,0.00,466.91,0.00
STM-DDA-00062-202602,ACC-DDA-00062,2026-01-29,2026-02-28,2026-03-01T14:00:00Z,,466.91,69.95,0.00,0.00,0.00,536.86,0.00
STM-DDA-00062-202603,ACC-DDA-00062,2026-03-01,2026-03-28,2026-03-29T13:00:00Z,,536.86,170.08,0.00,0.00,0.00,706.94,0.00
STM-DDA-00062-202604,ACC-DDA-00062,2026-03-29,2026-04-28,2026-04-29T13:00:00Z,,706.94,0.00,0.00,0.00,0.00,706.94,0.00
STM-DDA-00062-202605,ACC-DDA-00062,2026-04-29,2026-05-28,2026-05-29T13:00:00Z,,706.94,135.87,0.00,0.00,0.00,842.81,0.00
STM-DDA-00062-202606,ACC-DDA-00062,2026-05-29,2026-06-28,2026-06-29T13:00:00Z,,842.81,49.79,0.00,0.00,0.00,892.60,0.00
STM-DDA-00062-202607,ACC-DDA-00062,2026-06-29,2026-07-28,2026-07-29T13:00:00Z,,892.60,91.17,0.00,0.00,0.00,983.77,0.00
STM-DDA-00062-202608,ACC-DDA-00062,2026-07-29,2026-08-28,2026-08-29T13:00:00Z,,983.77,65.08,0.00,0.00,0.00,1048.85,0.00
STM-DDA-00062-202609,ACC-DDA-00062,2026-08-29,2026-09-28,2026-09-29T13:00:00Z,,1048.85,0.00,0.00,0.00,0.00,1048.85,0.00
STM-DDA-00063-202509,ACC-DDA-00063,2025-08-31,2025-09-28,2025-09-29T13:00:00Z,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-DDA-00063-202510,ACC-DDA-00063,2025-09-29,2025-10-28,2025-10-29T13:00:00Z,,0.00,9.04,0.00,0.00,0.00,9.04,0.00
STM-DDA-00063-202511,ACC-DDA-00063,2025-10-29,2025-11-28,2025-11-29T14:00:00Z,,9.04,7.71,0.00,0.00,0.00,16.75,0.00
STM-DDA-00063-202512,ACC-DDA-00063,2025-11-29,2025-12-28,2025-12-29T14:00:00Z,,16.75,12.75,0.00,0.00,0.00,29.50,0.00
STM-DDA-00063-202601,ACC-DDA-00063,2025-12-29,2026-01-28,2026-01-29T14:00:00Z,,29.50,0.00,0.00,0.00,0.00,29.50,0.00
STM-DDA-00063-202602,ACC-DDA-00063,2026-01-29,2026-02-28,2026-03-01T14:00:00Z,,29.50,108.18,0.00,0.00,0.00,137.68,0.00
STM-DDA-00063-202603,ACC-DDA-00063,2026-03-01,2026-03-28,2026-03-29T13:00:00Z,,137.68,23.45,0.00,0.00,0.00,161.13,0.00
STM-DDA-00063-202604,ACC-DDA-00063,2026-03-29,2026-04-28,2026-04-29T13:00:00Z,,161.13,136.70,0.00,0.00,0.00,297.83,0.00
STM-DDA-00063-202605,ACC-DDA-00063,2026-04-29,2026-05-28,2026-05-29T13:00:00Z,,297.83,147.28,0.00,0.00,0.00,445.11,0.00
STM-DDA-00063-202606,ACC-DDA-00063,2026-05-29,2026-06-28,2026-06-29T13:00:00Z,,445.11,133.54,0.00,0.00,0.00,578.65,0.00
STM-DDA-00063-202607,ACC-DDA-00063,2026-06-29,2026-07-28,2026-07-29T13:00:00Z,,578.65,128.93,0.00,0.00,0.00,707.58,0.00
STM-DDA-00063-202608,ACC-DDA-00063,2026-07-29,2026-08-28,2026-08-29T13:00:00Z,,707.58,0.00,0.00,0.00,0.00,707.58,0.00
STM-DDA-00063-202609,ACC-DDA-00063,2026-08-29,2026-09-28,2026-09-29T13:00:00Z,,707.58,0.00,0.00,0.00,0.00,707.58,0.00
STM-DDA-00064-202509,ACC-DDA-00064,2025-08-31,2025-09-28,2025-09-29T13:00:00Z,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-DDA-00064-202510,ACC-DDA-00064,2025-09-29,2025-10-28,2025-10-29T13:00:00Z,,0.00,108.67,0.00,0.00,0.00,108.67,0.00
STM-DDA-00064-202511,ACC-DDA-00064,2025-10-29,2025-11-28,2025-11-29T14:00:00Z,,108.67,122.46,0.00,0.00,0.00,231.13,0.00
STM-DDA-00064-202512,ACC-DDA-00064,2025-11-29,2025-12-28,2025-12-29T14:00:00Z,,231.13,230.40,0.00,0.00,0.00,461.53,0.00
STM-DDA-00064-202601,ACC-DDA-00064,2025-12-29,2026-01-28,2026-01-29T14:00:00Z,,461.53,172.41,0.00,0.00,0.00,633.94,0.00
STM-DDA-00064-202602,ACC-DDA-00064,2026-01-29,2026-02-28,2026-03-01T14:00:00Z,,633.94,28.16,0.00,0.00,0.00,662.10,0.00
STM-DDA-00064-202603,ACC-DDA-00064,2026-03-01,2026-03-28,2026-03-29T13:00:00Z,,662.10,57.91,0.00,0.00,0.00,720.01,0.00
STM-DDA-00064-202604,ACC-DDA-00064,2026-03-29,2026-04-28,2026-04-29T13:00:00Z,,720.01,61.93,0.00,0.00,0.00,781.94,0.00
STM-DDA-00064-202605,ACC-DDA-00064,2026-04-29,2026-05-28,2026-05-29T13:00:00Z,,781.94,121.80,0.00,0.00,0.00,903.74,0.00
STM-DDA-00064-202606,ACC-DDA-00064,2026-05-29,2026-06-28,2026-06-29T13:00:00Z,,903.74,69.61,0.00,0.00,0.00,973.35,0.00
STM-DDA-00064-202607,ACC-DDA-00064,2026-06-29,2026-07-28,2026-07-29T13:00:00Z,,973.35,154.10,0.00,0.00,0.00,1127.45,0.00
STM-DDA-00064-202608,ACC-DDA-00064,2026-07-29,2026-08-28,2026-08-29T13:00:00Z,,1127.45,221.50,0.00,0.00,0.00,1348.95,0.00
STM-DDA-00064-202609,ACC-DDA-00064,2026-08-29,2026-09-28,2026-09-29T13:00:00Z,,1348.95,216.48,0.00,0.00,0.00,1565.43,0.00
STM-DDA-00065-202509,ACC-DDA-00065,2025-08-31,2025-09-28,2025-09-29T13:00:00Z,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-DDA-00065-202510,ACC-DDA-00065,2025-09-29,2025-10-28,2025-10-29T13:00:00Z,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-DDA-00065-202511,ACC-DDA-00065,2025-10-29,2025-11-28,2025-11-29T14:00:00Z,,0.00,160.20,0.00,0.00,0.00,160.20,0.00
STM-DDA-00065-202512,ACC-DDA-00065,2025-11-29,2025-12-28,2025-12-29T14:00:00Z,,160.20,9.94,0.00,0.00,0.00,170.14,0.00
STM-DDA-00065-202601,ACC-DDA-00065,2025-12-29,2026-01-28,2026-01-29T14:00:00Z,,170.14,0.00,0.00,0.00,0.00,170.14,0.00
STM-DDA-00065-202602,ACC-DDA-00065,2026-01-29,2026-02-28,2026-03-01T14:00:00Z,,170.14,18.55,0.00,0.00,0.00,188.69,0.00
STM-DDA-00065-202603,ACC-DDA-00065,2026-03-01,2026-03-28,2026-03-29T13:00:00Z,,188.69,0.00,0.00,0.00,0.00,188.69,0.00
STM-DDA-00065-202604,ACC-DDA-00065,2026-03-29,2026-04-28,2026-04-29T13:00:00Z,,188.69,0.00,0.00,0.00,0.00,188.69,0.00
STM-DDA-00065-202605,ACC-DDA-00065,2026-04-29,2026-05-28,2026-05-29T13:00:00Z,,188.69,110.50,0.00,0.00,0.00,299.19,0.00
STM-DDA-00065-202606,ACC-DDA-00065,2026-05-29,2026-06-28,2026-06-29T13:00:00Z,,299.19,0.00,0.00,0.00,0.00,299.19,0.00
STM-DDA-00065-202607,ACC-DDA-00065,2026-06-29,2026-07-28,2026-07-29T13:00:00Z,,299.19,0.00,0.00,0.00,0.00,299.19,0.00
STM-DDA-00065-202608,ACC-DDA-00065,2026-07-29,2026-08-28,2026-08-29T13:00:00Z,,299.19,46.18,0.00,0.00,0.00,345.37,0.00
STM-DDA-00065-202609,ACC-DDA-00065,2026-08-29,2026-09-28,2026-09-29T13:00:00Z,,345.37,132.10,0.00,0.00,0.00,477.47,0.00
STM-DDA-00066-202509,ACC-DDA-00066,2025-08-31,2025-09-28,2025-09-29T13:00:00Z,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-DDA-00066-202510,ACC-DDA-00066,2025-09-29,2025-10-28,2025-10-29T13:00:00Z,,0.00,143.36,0.00,0.00,0.00,143.36,0.00
STM-DDA-00066-202511,ACC-DDA-00066,2025-10-29,2025-11-28,2025-11-29T14:00:00Z,,143.36,262.94,0.00,0.00,0.00,406.30,0.00
STM-DDA-00066-202512,ACC-DDA-00066,2025-11-29,2025-12-28,2025-12-29T14:00:00Z,,406.30,153.96,0.00,0.00,0.00,560.26,0.00
STM-DDA-00066-202601,ACC-DDA-00066,2025-12-29,2026-01-28,2026-01-29T14:00:00Z,,560.26,513.17,0.00,0.00,0.00,1073.43,0.00
STM-DDA-00066-202602,ACC-DDA-00066,2026-01-29,2026-02-28,2026-03-01T14:00:00Z,,1073.43,148.77,0.00,0.00,0.00,1222.20,0.00
STM-DDA-00066-202603,ACC-DDA-00066,2026-03-01,2026-03-28,2026-03-29T13:00:00Z,,1222.20,303.24,0.00,0.00,0.00,1525.44,0.00
STM-DDA-00066-202604,ACC-DDA-00066,2026-03-29,2026-04-28,2026-04-29T13:00:00Z,,1525.44,94.50,0.00,0.00,0.00,1619.94,0.00
STM-DDA-00066-202605,ACC-DDA-00066,2026-04-29,2026-05-28,2026-05-29T13:00:00Z,,1619.94,166.76,0.00,0.00,0.00,1786.70,0.00
STM-DDA-00066-202606,ACC-DDA-00066,2026-05-29,2026-06-28,2026-06-29T13:00:00Z,,1786.70,77.60,0.00,0.00,0.00,1864.30,0.00
STM-DDA-00066-202607,ACC-DDA-00066,2026-06-29,2026-07-28,2026-07-29T13:00:00Z,,1864.30,103.69,0.00,0.00,0.00,1967.99,0.00
STM-DDA-00066-202608,ACC-DDA-00066,2026-07-29,2026-08-28,2026-08-29T13:00:00Z,,1967.99,267.34,0.00,0.00,0.00,2235.33,0.00
STM-DDA-00066-202609,ACC-DDA-00066,2026-08-29,2026-09-28,2026-09-29T13:00:00Z,,2235.33,515.79,0.00,0.00,0.00,2751.12,0.00
STM-DDA-00067-202509,ACC-DDA-00067,2025-08-31,2025-09-28,2025-09-29T13:00:00Z,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-DDA-00067-202510,ACC-DDA-00067,2025-09-29,2025-10-28,2025-10-29T13:00:00Z,,0.00,278.69,0.00,0.00,0.00,278.69,0.00
STM-DDA-00067-202511,ACC-DDA-00067,2025-10-29,2025-11-28,2025-11-29T14:00:00Z,,278.69,137.39,0.00,0.00,0.00,416.08,0.00
STM-DDA-00067-202512,ACC-DDA-00067,2025-11-29,2025-12-28,2025-12-29T14:00:00Z,,416.08,244.20,0.00,0.00,0.00,660.28,0.00
STM-DDA-00067-202601,ACC-DDA-00067,2025-12-29,2026-01-28,2026-01-29T14:00:00Z,,660.28,444.67,38.21,0.00,0.00,1066.74,0.00
STM-DDA-00067-202602,ACC-DDA-00067,2026-01-29,2026-02-28,2026-03-01T14:00:00Z,,1066.74,196.23,0.00,0.00,0.00,1262.97,0.00
STM-DDA-00067-202603,ACC-DDA-00067,2026-03-01,2026-03-28,2026-03-29T13:00:00Z,,1262.97,246.10,0.00,0.00,0.00,1509.07,0.00
STM-DDA-00067-202604,ACC-DDA-00067,2026-03-29,2026-04-28,2026-04-29T13:00:00Z,,1509.07,213.73,0.00,0.00,0.00,1722.80,0.00
STM-DDA-00067-202605,ACC-DDA-00067,2026-04-29,2026-05-28,2026-05-29T13:00:00Z,,1722.80,555.88,0.00,0.00,0.00,2278.68,0.00
STM-DDA-00067-202606,ACC-DDA-00067,2026-05-29,2026-06-28,2026-06-29T13:00:00Z,,2278.68,316.88,0.00,0.00,0.00,2595.56,0.00
STM-DDA-00067-202607,ACC-DDA-00067,2026-06-29,2026-07-28,2026-07-29T13:00:00Z,,2595.56,276.24,0.00,0.00,0.00,2871.80,0.00
STM-DDA-00067-202608,ACC-DDA-00067,2026-07-29,2026-08-28,2026-08-29T13:00:00Z,,2871.80,324.95,0.00,0.00,0.00,3196.75,0.00
STM-DDA-00067-202609,ACC-DDA-00067,2026-08-29,2026-09-28,2026-09-29T13:00:00Z,,3196.75,300.29,0.00,0.00,0.00,3497.04,0.00
STM-DDA-00068-202509,ACC-DDA-00068,2025-08-31,2025-09-28,2025-09-29T13:00:00Z,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-DDA-00068-202510,ACC-DDA-00068,2025-09-29,2025-10-28,2025-10-29T13:00:00Z,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-DDA-00068-202511,ACC-DDA-00068,2025-10-29,2025-11-28,2025-11-29T14:00:00Z,,0.00,248.72,0.00,0.00,0.00,248.72,0.00
STM-DDA-00068-202512,ACC-DDA-00068,2025-11-29,2025-12-28,2025-12-29T14:00:00Z,,248.72,211.23,0.00,0.00,0.00,459.95,0.00
STM-DDA-00068-202601,ACC-DDA-00068,2025-12-29,2026-01-28,2026-01-29T14:00:00Z,,459.95,38.28,0.00,0.00,0.00,498.23,0.00
STM-DDA-00068-202602,ACC-DDA-00068,2026-01-29,2026-02-28,2026-03-01T14:00:00Z,,498.23,0.00,0.00,0.00,0.00,498.23,0.00
STM-DDA-00068-202603,ACC-DDA-00068,2026-03-01,2026-03-28,2026-03-29T13:00:00Z,,498.23,7.26,0.00,0.00,0.00,505.49,0.00
STM-DDA-00068-202604,ACC-DDA-00068,2026-03-29,2026-04-28,2026-04-29T13:00:00Z,,505.49,32.81,0.00,0.00,0.00,538.30,0.00
STM-DDA-00068-202605,ACC-DDA-00068,2026-04-29,2026-05-28,2026-05-29T13:00:00Z,,538.30,24.62,0.00,0.00,0.00,562.92,0.00
STM-DDA-00068-202606,ACC-DDA-00068,2026-05-29,2026-06-28,2026-06-29T13:00:00Z,,562.92,141.86,0.00,0.00,0.00,704.78,0.00
STM-DDA-00068-202607,ACC-DDA-00068,2026-06-29,2026-07-28,2026-07-29T13:00:00Z,,704.78,120.37,0.00,0.00,0.00,825.15,0.00
STM-DDA-00068-202608,ACC-DDA-00068,2026-07-29,2026-08-28,2026-08-29T13:00:00Z,,825.15,81.90,0.00,0.00,0.00,907.05,0.00
STM-DDA-00068-202609,ACC-DDA-00068,2026-08-29,2026-09-28,2026-09-29T13:00:00Z,,907.05,21.51,0.00,0.00,0.00,928.56,0.00
STM-DDA-00069-202509,ACC-DDA-00069,2025-08-31,2025-09-28,2025-09-29T13:00:00Z,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-DDA-00069-202510,ACC-DDA-00069,2025-09-29,2025-10-28,2025-10-29T13:00:00Z,,0.00,752.67,0.00,0.00,0.00,752.67,0.00
STM-DDA-00069-202511,ACC-DDA-00069,2025-10-29,2025-11-28,2025-11-29T14:00:00Z,,752.67,465.29,0.00,0.00,0.00,1217.96,0.00
STM-DDA-00069-202512,ACC-DDA-00069,2025-11-29,2025-12-28,2025-12-29T14:00:00Z,,1217.96,445.37,0.00,0.00,0.00,1663.33,0.00
STM-DDA-00069-202601,ACC-DDA-00069,2025-12-29,2026-01-28,2026-01-29T14:00:00Z,,1663.33,774.93,0.00,0.00,0.00,2438.26,0.00
STM-DDA-00069-202602,ACC-DDA-00069,2026-01-29,2026-02-28,2026-03-01T14:00:00Z,,2438.26,604.11,0.00,0.00,0.00,3042.37,0.00
STM-DDA-00069-202603,ACC-DDA-00069,2026-03-01,2026-03-28,2026-03-29T13:00:00Z,,3042.37,435.98,0.00,0.00,0.00,3478.35,0.00
STM-DDA-00069-202604,ACC-DDA-00069,2026-03-29,2026-04-28,2026-04-29T13:00:00Z,,3478.35,698.41,0.00,0.00,0.00,4176.76,0.00
STM-DDA-00069-202605,ACC-DDA-00069,2026-04-29,2026-05-28,2026-05-29T13:00:00Z,,4176.76,484.69,0.00,0.00,0.00,4661.45,0.00
STM-DDA-00069-202606,ACC-DDA-00069,2026-05-29,2026-06-28,2026-06-29T13:00:00Z,,4661.45,614.84,0.00,0.00,0.00,5276.29,0.00
STM-DDA-00069-202607,ACC-DDA-00069,2026-06-29,2026-07-28,2026-07-29T13:00:00Z,,5276.29,416.95,0.00,0.00,0.00,5693.24,0.00
STM-DDA-00069-202608,ACC-DDA-00069,2026-07-29,2026-08-28,2026-08-29T13:00:00Z,,5693.24,537.58,0.00,0.00,0.00,6230.82,0.00
STM-DDA-00069-202609,ACC-DDA-00069,2026-08-29,2026-09-28,2026-09-29T13:00:00Z,,6230.82,412.67,0.00,0.00,0.00,6643.49,0.00
STM-DDA-00070-202509,ACC-DDA-00070,2025-08-31,2025-09-28,2025-09-29T13:00:00Z,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-DDA-00070-202510,ACC-DDA-00070,2025-09-29,2025-10-28,2025-10-29T13:00:00Z,,0.00,255.09,0.00,0.00,0.00,255.09,0.00
STM-DDA-00070-202511,ACC-DDA-00070,2025-10-29,2025-11-28,2025-11-29T14:00:00Z,,255.09,177.05,0.00,0.00,0.00,432.14,0.00
STM-DDA-00070-202512,ACC-DDA-00070,2025-11-29,2025-12-28,2025-12-29T14:00:00Z,,432.14,487.46,0.00,0.00,0.00,919.60,0.00
STM-DDA-00070-202601,ACC-DDA-00070,2025-12-29,2026-01-28,2026-01-29T14:00:00Z,,919.60,299.96,0.00,0.00,0.00,1219.56,0.00
STM-DDA-00070-202602,ACC-DDA-00070,2026-01-29,2026-02-28,2026-03-01T14:00:00Z,,1219.56,306.38,0.00,0.00,0.00,1525.94,0.00
STM-DDA-00070-202603,ACC-DDA-00070,2026-03-01,2026-03-28,2026-03-29T13:00:00Z,,1525.94,357.37,0.00,0.00,0.00,1883.31,0.00
STM-DDA-00070-202604,ACC-DDA-00070,2026-03-29,2026-04-28,2026-04-29T13:00:00Z,,1883.31,149.71,0.00,0.00,0.00,2033.02,0.00
STM-DDA-00070-202605,ACC-DDA-00070,2026-04-29,2026-05-28,2026-05-29T13:00:00Z,,2033.02,832.96,0.00,0.00,0.00,2865.98,0.00
STM-DDA-00070-202606,ACC-DDA-00070,2026-05-29,2026-06-28,2026-06-29T13:00:00Z,,2865.98,283.78,0.00,0.00,0.00,3149.76,0.00
STM-DDA-00070-202607,ACC-DDA-00070,2026-06-29,2026-07-28,2026-07-29T13:00:00Z,,3149.76,298.47,0.00,0.00,0.00,3448.23,0.00
STM-DDA-00070-202608,ACC-DDA-00070,2026-07-29,2026-08-28,2026-08-29T13:00:00Z,,3448.23,729.30,0.00,0.00,0.00,4177.53,0.00
STM-DDA-00070-202609,ACC-DDA-00070,2026-08-29,2026-09-28,2026-09-29T13:00:00Z,,4177.53,1739.17,0.00,0.00,0.00,5916.70,0.00
STM-DDA-00071-202509,ACC-DDA-00071,2025-08-31,2025-09-28,2025-09-29T13:00:00Z,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-DDA-00071-202510,ACC-DDA-00071,2025-09-29,2025-10-28,2025-10-29T13:00:00Z,,0.00,230.10,0.00,0.00,0.00,230.10,0.00
STM-DDA-00071-202511,ACC-DDA-00071,2025-10-29,2025-11-28,2025-11-29T14:00:00Z,,230.10,239.25,0.00,0.00,0.00,469.35,0.00
STM-DDA-00071-202512,ACC-DDA-00071,2025-11-29,2025-12-28,2025-12-29T14:00:00Z,,469.35,76.85,0.00,0.00,0.00,546.20,0.00
STM-DDA-00071-202601,ACC-DDA-00071,2025-12-29,2026-01-28,2026-01-29T14:00:00Z,,546.20,275.91,0.00,0.00,0.00,822.11,0.00
STM-DDA-00071-202602,ACC-DDA-00071,2026-01-29,2026-02-28,2026-03-01T14:00:00Z,,822.11,173.83,0.00,0.00,0.00,995.94,0.00
STM-DDA-00071-202603,ACC-DDA-00071,2026-03-01,2026-03-28,2026-03-29T13:00:00Z,,995.94,673.31,0.00,0.00,0.00,1669.25,0.00
STM-DDA-00071-202604,ACC-DDA-00071,2026-03-29,2026-04-28,2026-04-29T13:00:00Z,,1669.25,216.20,0.00,0.00,0.00,1885.45,0.00
STM-DDA-00071-202605,ACC-DDA-00071,2026-04-29,2026-05-28,2026-05-29T13:00:00Z,,1885.45,262.77,0.00,0.00,0.00,2148.22,0.00
STM-DDA-00071-202606,ACC-DDA-00071,2026-05-29,2026-06-28,2026-06-29T13:00:00Z,,2148.22,241.93,0.00,0.00,0.00,2390.15,0.00
STM-DDA-00071-202607,ACC-DDA-00071,2026-06-29,2026-07-28,2026-07-29T13:00:00Z,,2390.15,208.14,0.00,0.00,0.00,2598.29,0.00
STM-DDA-00071-202608,ACC-DDA-00071,2026-07-29,2026-08-28,2026-08-29T13:00:00Z,,2598.29,117.60,0.00,0.00,0.00,2715.89,0.00
STM-DDA-00071-202609,ACC-DDA-00071,2026-08-29,2026-09-28,2026-09-29T13:00:00Z,,2715.89,752.88,0.00,0.00,0.00,3468.77,0.00
STM-DDA-00072-202509,ACC-DDA-00072,2025-08-31,2025-09-28,2025-09-29T13:00:00Z,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-DDA-00072-202510,ACC-DDA-00072,2025-09-29,2025-10-28,2025-10-29T13:00:00Z,,0.00,7.93,0.00,0.00,0.00,7.93,0.00
STM-DDA-00072-202511,ACC-DDA-00072,2025-10-29,2025-11-28,2025-11-29T14:00:00Z,,7.93,46.25,0.00,0.00,0.00,54.18,0.00
STM-DDA-00072-202512,ACC-DDA-00072,2025-11-29,2025-12-28,2025-12-29T14:00:00Z,,54.18,117.62,0.00,0.00,0.00,171.80,0.00
STM-DDA-00072-202601,ACC-DDA-00072,2025-12-29,2026-01-28,2026-01-29T14:00:00Z,,171.80,96.50,0.00,0.00,0.00,268.30,0.00
STM-DDA-00072-202602,ACC-DDA-00072,2026-01-29,2026-02-28,2026-03-01T14:00:00Z,,268.30,0.00,0.00,0.00,0.00,268.30,0.00
